database,branch,title,doi,year,authors,source,source_record_id,unique_id,source_databases,source_branches,alternate_titles,duplicate_record_count,ta_decision,ta_exclusion_code,ta_exclusion_reason,ta_confidence,ta_basis,gold_report_id,gold_synthesis_group,prior_screen_decision,prior_agreement
IEEE Xplore,task,Self-rising Bipedal Robot for Embracing Fall Impact and Fall Detection with Multimodal Sensing,10.1109/sii64115.2026.11404570,2026,K. Hirashima; D. C. Zamora; K. G. Gim; J. Kim,2026 IEEE/SICE International Symposium on System Integration (SII),https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11404570,U02217,IEEE Xplore,task,Self-rising Bipedal Robot for Embracing Fall Impact and Fall Detection with Multimodal Sensing,1,Exclude,TA4,No construction- or civil-task relevance in the available metadata,0.94,ordered_rule,,,,True
IEEE Xplore,task,Multi-Agent Decision Transformers for Dynamic Dispatching in Material Handling Systems Leveraging Enterprise Big Data,10.1109/bigdata62323.2024.10825047,2024,X. Y. Lee; H. Wang; D. Katsumata; T. Matsui; C. Gupta,2024 IEEE International Conference on Big Data (BigData),https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10825047,U02218,IEEE Xplore,task,Multi-Agent Decision Transformers for Dynamic Dispatching in Material Handling Systems Leveraging Enterprise Big Data,1,Exclude,TA2,No explicit reinforcement-learning method in the available metadata,0.98,ordered_rule,,,,True
IEEE Xplore,task,Teach industrial robots peg-hole-insertion by human demonstration,10.1109/aim.2016.7576815,2016,T. Tang; H. -C. Lin; Y. Zhao; Y. Fan; W. Chen; M. Tomizuka,2016 IEEE International Conference on Advanced Intelligent Mechatronics (AIM),https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7576815,U02219,IEEE Xplore,task,Teach industrial robots peg-hole-insertion by human demonstration,1,Exclude,TA2,No explicit reinforcement-learning method in the available metadata,0.98,ordered_rule,,,,True
IEEE Xplore,task,Design and Control of Roller Grasper V2 for In-Hand Manipulation,10.1109/iros45743.2020.9340953,2020,S. Yuan; L. Shao; C. L. Yako; A. Gruebele; J. K. Salisbury,2020 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9340953,U02220,IEEE Xplore,task,Design and Control of Roller Grasper V2 for In-Hand Manipulation,1,Exclude,TA2,No explicit reinforcement-learning method in the available metadata,0.98,ordered_rule,,,,True
IEEE Xplore,task,Novel learning from demonstration approach for repetitive teleoperation tasks,10.1109/whc.2017.7989877,2017,A. Pervez; A. Ali; J. -H. Ryu; D. Lee,2017 IEEE World Haptics Conference (WHC),https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7989877,U02221,IEEE Xplore,task,Novel learning from demonstration approach for repetitive teleoperation tasks,1,Exclude,TA2,No explicit reinforcement-learning method in the available metadata,0.98,ordered_rule,,,,True
IEEE Xplore,task,Human Intention Understanding From Multiple Demonstrations and Behavior Generalization in Dynamic Movement Primitives Framework,10.1109/access.2019.2905051,2019,B. Ti; Y. Gao; Q. Li; J. Zhao,IEEE Access,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8667295,U02222,IEEE Xplore,task,Human Intention Understanding From Multiple Demonstrations and Behavior Generalization in Dynamic Movement Primitives Framework,1,Exclude,TA2,No explicit reinforcement-learning method in the available metadata,0.98,ordered_rule,,,,True
IEEE Xplore,task,Comprehensive Analysis of Automl Techniques for Data-Driven Decision Making,10.1109/iacis65746.2025.11211347,2025,M. B. Patel; D. Singh; M. B. D. Yugandhar; R. Konda,2025 2nd International Conference on Intelligent Algorithms for Computational Intelligence Systems (IACIS),https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11211347,U02223,IEEE Xplore,task,Comprehensive Analysis of Automl Techniques for Data-Driven Decision Making,1,Exclude,TA1,No physical or simulated robot/construction-machine system,0.95,ordered_rule,,,,True
IEEE Xplore,task,Generating Realistic Sound with Prosthetic Hand: A Reinforcement Learning Approach,10.1109/embc53108.2024.10782257,2024,T. Jeong; S. Yamsani; J. Hong; K. Park; J. Kim; S. Choi,2024 46th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC),https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10782257,U02224,IEEE Xplore,task,Generating Realistic Sound with Prosthetic Hand: A Reinforcement Learning Approach,1,Exclude,TA1,Not robotics or autonomous systems,1.00,transferred_prior_frozen_screen,,,Exclude,True
IEEE Xplore,task,Augmentation Enables One-Shot Generalization in Learning from Demonstration for Contact-Rich Manipulation,10.1109/iros55552.2023.10341625,2023,X. Li; M. Baum; O. Brock,2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10341625,U02225,IEEE Xplore,task,Augmentation Enables One-Shot Generalization in Learning from Demonstration for Contact-Rich Manipulation,1,Exclude,TA2,No explicit reinforcement-learning method in the available metadata,0.98,ordered_rule,,,,True
IEEE Xplore,task,Toward Intelligent Earth Observation: Hierarchical Feature Fusion and a Drone Dataset for UAV-Based Fire Detection,10.1109/jstars.2026.3702209,2026,S. Danish; S. U. Khan; L. M. Dang; H. -K. Song; H. Moon,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11557121,U02226,IEEE Xplore,task,Toward Intelligent Earth Observation: Hierarchical Feature Fusion and a Drone Dataset for UAV-Based Fire Detection,1,Exclude,TA2,No explicit reinforcement-learning method in the available metadata,0.98,ordered_rule,,,,True
IEEE Xplore,task,Reliability Evaluation of Emergent Behaviour in a Flexible Manufacturing Problem,10.1109/sose59841.2023.10178498,2023,A. Bozzi; S. Graffione; J. Jiménez; R. Sacile; E. Zero,2023 18th Annual System of Systems Engineering Conference (SoSe),https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10178498,U02227,IEEE Xplore,task,Reliability Evaluation of Emergent Behaviour in a Flexible Manufacturing Problem,1,Exclude,TA2,No explicit reinforcement-learning method in the available metadata,0.98,ordered_rule,,,,True
IEEE Xplore,task,Enhancing Learning Capabilities of Movement Primitives under Distributed Probabilistic Framework for Assembly Tasks,10.1109/smc42975.2020.9283066,2020,L. Wang; S. Jia; G. Wang; A. Turner; S. Ratchev,"2020 IEEE International Conference on Systems, Man, and Cybernetics (SMC)",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9283066,U02228,IEEE Xplore,task,Enhancing Learning Capabilities of Movement Primitives under Distributed Probabilistic Framework for Assembly Tasks,1,Exclude,TA2,No explicit reinforcement-learning method in the available metadata,0.98,ordered_rule,,,,True
IEEE Xplore,task,Variable-Friction In-Hand Manipulation for Arbitrary Objects via Diffusion-Based Imitation Learning,10.1109/icra55743.2025.11127479,2025,Q. Yan; Z. Ding; X. Zhou; A. J. Spiers,2025 IEEE International Conference on Robotics and Automation (ICRA),https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11127479,U02229,IEEE Xplore,task,Variable-Friction In-Hand Manipulation for Arbitrary Objects via Diffusion-Based Imitation Learning,1,Exclude,TA2,No explicit reinforcement-learning method in the available metadata,0.98,ordered_rule,,,,True
IEEE Xplore,task,Adaptive Terrain-Following Planning for Agricultural UAVs in High-Slope Terrain,10.1109/mrai70020.2026.11621493,2026,X. Dong; X. Lun; H. Nie; S. Guo; W. Shao; M. Yang; B. Lin,"2026 2nd International Conference on Mechatronics, Robotics, and Artificial Intelligence (MRAI)",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11621493,U02230,IEEE Xplore,task,Adaptive Terrain-Following Planning for Agricultural UAVs in High-Slope Terrain,1,Exclude,TA2,No explicit reinforcement-learning method in the available metadata,0.98,ordered_rule,,,,True
IEEE Xplore,task,A Hierarchical Multi-Task and Multi-Agent Assignment Approach: Learning DQN Strategy From Execution,10.1109/tase.2025.3560121,2025,Y. Wang; H. Li; Q. Shen,IEEE Transactions on Automation Science and Engineering,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10963677,U02231,IEEE Xplore,task,A Hierarchical Multi-Task and Multi-Agent Assignment Approach: Learning DQN Strategy From Execution,1,Exclude,TA4,No construction- or civil-task relevance in the available metadata,0.94,ordered_rule,,,,True
IEEE Xplore,task,Robot Task Primitive Segmentation from Demonstrations Using Only Built-in Kinematic State and Force-Torque Sensor Data,10.1109/case56687.2023.10260448,2023,S. L. Bjært Sørensen; T. R. Savarimuthu; I. Iturrate,2023 IEEE 19th International Conference on Automation Science and Engineering (CASE),https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10260448,U02232,IEEE Xplore,task,Robot Task Primitive Segmentation from Demonstrations Using Only Built-in Kinematic State and Force-Torque Sensor Data,1,Exclude,TA2,No explicit reinforcement-learning method in the available metadata,0.98,ordered_rule,,,,True
IEEE Xplore,task,AutoLfD: Closing the Loop for Learning From Demonstrations,10.1109/tase.2025.3532820,2025,S. Wu; Y. Wang; Y. Huang,IEEE Transactions on Automation Science and Engineering,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10849584,U02233,IEEE Xplore,task,AutoLfD: Closing the Loop for Learning From Demonstrations,1,Exclude,TA2,No explicit reinforcement-learning method in the available metadata,0.98,ordered_rule,,,,True
IEEE Xplore,task,Hybrid Path Planning for Strawberry Greenhouse Robots Using Improved RRT* and Adaptive APF Algorithm,10.1109/ccssta69471.2026.11635181,2026,Y. Zhao; J. Gu; Y. Sang; C. Huang; W. Wang; F. Han,2026 IEEE 27th China Conference on System Simulation Technology and its Applications (CCSSTA),https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11635181,U02234,IEEE Xplore,task,Hybrid Path Planning for Strawberry Greenhouse Robots Using Improved RRT* and Adaptive APF Algorithm,1,Exclude,TA2,No explicit reinforcement-learning method in the available metadata,0.98,ordered_rule,,,,True
IEEE Xplore,task,Imitating Human Search Strategies for Assembly,10.1109/icra.2019.8793780,2019,D. Ehlers; M. Suomalainen; J. Lundell; V. Kyrki,2019 International Conference on Robotics and Automation (ICRA),https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8793780,U02235,IEEE Xplore,task,Imitating Human Search Strategies for Assembly,1,Exclude,TA2,No explicit reinforcement-learning method in the available metadata,0.98,ordered_rule,,,,True
IEEE Xplore,task,OPEB: Open physical environment benchmark for artificial intelligence,10.1109/rtsi.2017.8065980,2017,H. Mirzaei; M. Fathollahi; T. Givargis,2017 IEEE 3rd International Forum on Research and Technologies for Society and Industry (RTSI),https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8065980,U02236,IEEE Xplore,task,OPEB: Open physical environment benchmark for artificial intelligence,1,Exclude,TA1,No physical or simulated robot/construction-machine system,0.95,ordered_rule,,,,True
IEEE Xplore,task,Generative AI's Broad Spectrum of Applications,,2024,M. Musiol,Generative AI: Navigating the Course to the Artificial General Intelligence Future,https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=10950566.pdf&bkn=10950167&pdfType=chapter,U02237,IEEE Xplore,task,Generative AI's Broad Spectrum of Applications,1,Exclude,TA2,No explicit reinforcement-learning method in the available metadata,0.98,ordered_rule,,,,True
IEEE Xplore,task,Unsupervised Human Motion Segmentation Based on Characteristic Force Signals of Contact Events,10.1109/lra.2023.3303828,2023,K. Sugawara; S. Sakaino; T. Tsuji,IEEE Robotics and Automation Letters,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10214108,U02238,IEEE Xplore,task,Unsupervised Human Motion Segmentation Based on Characteristic Force Signals of Contact Events,1,Exclude,TA2,No explicit reinforcement-learning method in the available metadata,0.98,ordered_rule,,,,True
IEEE Xplore,heavy,A MARL Approach to Employ Intelligent Traffic Steering in SD-WAN,10.1109/cscn67557.2025.11230744,2025,L. Giacometti; I. Cerrato; H. Lu; F. Lucrezia; L. Oliva; T. Scordo; K. Selvamuthukumaran; G. Sguotti; S. Troia; G. Verticale,2025 IEEE Conference on Standards for Communications and Networking (CSCN),https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11230744,U02239,IEEE Xplore,heavy,A MARL Approach to Employ Intelligent Traffic Steering in SD-WAN,1,Exclude,TA1,No physical or simulated robot/construction-machine system,0.95,ordered_rule,,,,True
IEEE Xplore,heavy,Interpretable Deep Reinforcement Learning for Dynamic Truck Dispatching in Open-Pit Mining,10.1109/icaiic68212.2026.11454182,2026,F. Rosales; A. Diaz,2026 International Conference on Artificial Intelligence in Information and Communication (ICAIIC),https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11454182,U02240,IEEE Xplore,heavy,Interpretable Deep Reinforcement Learning for Dynamic Truck Dispatching in Open-Pit Mining,1,Exclude,TA3,Reinforcement learning used for non-embodied optimization,0.97,ordered_rule,,,,True
IEEE Xplore,heavy,An Enhanced Deep Reinforcement Learning Algorithm for Decoupling Capacitor Selection in Power Distribution Network Design,10.1109/emcsi38923.2020.9191512,2020,L. Zhang; W. Huang; J. Juang; H. Lin; B. -C. Tseng; C. Hwang,2020 IEEE International Symposium on Electromagnetic Compatibility & Signal/Power Integrity (EMCSI),https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9191512,U02241,IEEE Xplore,heavy,An Enhanced Deep Reinforcement Learning Algorithm for Decoupling Capacitor Selection in Power Distribution Network Design,1,Exclude,TA1,No physical or simulated robot/construction-machine system,0.95,ordered_rule,,,,True
IEEE Xplore,heavy,SAGE-HD: SPaT- and Grade-Aware Deep Reinforcement Learning for Eco-Safe Longitudinal Control of Connected Heavy-Duty Electric Vehicles,10.1109/optima67660.2025.11380381,2025,R. Chaudhary; N. K. Sharma; R. Kala; S. N. Singh,"2025 Optical Communication, Photonics, Telecommunications, and Intelligent Machine Applications (OPTIMA)",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11380381,U02242,IEEE Xplore,heavy,SAGE-HD: SPaT- and Grade-Aware Deep Reinforcement Learning for Eco-Safe Longitudinal Control of Connected Heavy-Duty Electric Vehicles,1,Exclude,TA3,RL used only for non-embodied optimization,1.00,transferred_prior_frozen_screen,,,Exclude,True
IEEE Xplore,heavy,Offline Reinforcement Learning under Selective Dataset Constraints for Steel Quality Optimization,10.1109/ieem63636.2025.11357687,2025,Y. Huang; Z. Chen; D. Zhou; E. Pan,2025 IEEE International Conference on Industrial Engineering and Engineering Management (IEEM),https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11357687,U02243,IEEE Xplore,heavy,Offline Reinforcement Learning under Selective Dataset Constraints for Steel Quality Optimization,1,Exclude,TA1,No physical or simulated robot/construction-machine system,0.95,ordered_rule,,,,True
IEEE Xplore,heavy,A Multi-Agent Reinforcement Learning Approach to real-time Demand Response in Cruise Ship Cabins,10.1109/etfa65518.2025.11205603,2025,H. Aaltonen; M. Häkkinen; U. D. Atmojo; V. Vyatkin,2025 IEEE 30th International Conference on Emerging Technologies and Factory Automation (ETFA),https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11205603,U02244,IEEE Xplore,heavy,A Multi-Agent Reinforcement Learning Approach to real-time Demand Response in Cruise Ship Cabins,1,Exclude,TA1,No physical or simulated robot/construction-machine system,0.95,ordered_rule,,,,True
IEEE Xplore,heavy,PPO-Optimized RIS for Reliable 5G and Beyond Subterranean Tunnel Communications,10.1109/wcncw67598.2026.11555107,2026,A. Chehri; M. A. Jamshed; I. Ahmad; L. Peng,2026 IEEE Wireless Communications and Networking Conference Workshops (WCNCW),https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11555107,U02245,IEEE Xplore,heavy,PPO-Optimized RIS for Reliable 5G and Beyond Subterranean Tunnel Communications,1,Exclude,TA1,No physical or simulated robot/construction-machine system,0.95,ordered_rule,,,,True
IEEE Xplore,heavy,Optimal Scheduling of Grid Carbon Emissions Based on Deep Reinforcement Learning,10.1109/icemce68156.2025.11467104,2025,J. Lu,"2025 9th International Conference on Electrical, Mechanical and Computer Engineering (ICEMCE)",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11467104,U02246,IEEE Xplore,heavy,Optimal Scheduling of Grid Carbon Emissions Based on Deep Reinforcement Learning,1,Exclude,TA3,Reinforcement learning used for non-embodied optimization,0.97,ordered_rule,,,,True
IEEE Xplore,heavy,A Novel Optimal PI Controller Based DC/DC Boost Converter Application,10.1109/pedg54999.2022.9923086,2022,M. J. Mamghani; S. Teymoori; N. Eskandarian; S. Sabzevari,2022 IEEE 13th International Symposium on Power Electronics for Distributed Generation Systems (PEDG),https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9923086,U02247,IEEE Xplore,heavy,A Novel Optimal PI Controller Based DC/DC Boost Converter Application,1,Exclude,TA1,No physical or simulated robot/construction-machine system,0.95,ordered_rule,,,,True
IEEE Xplore,heavy,Topology-Aware Multi-Agent Reinforcement Learning for Efficient Resource Allocation in Cloud-Native Stream Processing,10.1109/cloud72782.2026.00027,2026,S. J. Awine; J. Liu,2026 IEEE 19th International Conference on Cloud Computing (CLOUD),https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11662352,U02248,IEEE Xplore,heavy,Topology-Aware Multi-Agent Reinforcement Learning for Efficient Resource Allocation in Cloud-Native Stream Processing,1,Exclude,TA3,Reinforcement learning used for non-embodied optimization,0.97,ordered_rule,,,,True
